Variable_A,Variable_B,n,df,r_rm,CI_95%,p_val,p_adj,is_significant
Glycolic acid,Pentraxin-3,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Methionine,sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Proline,sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Tryptophan,sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Tyrosine,sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
"2,3-Butanediol",sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
L-Norvaline,sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Methyl galactoside,sTNF-R1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Glycerol-3-P,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Leucine,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Valine,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
1-Monopalmitin,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Arachidonic acid.1,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Glycolic acid,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Lactic Acid.1,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
1-Monooleoylglycerol,TWEAK/TNFSF12,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
"1,3-Dioxolane-2-methanol",TWEAK/TNFSF12,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Diethanolamine,TWEAK/TNFSF12,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Dodecanoic acid,TWEAK/TNFSF12,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Palmitelaidic acid,TWEAK/TNFSF12,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
1-Monooleoylglycerol,BAFF/TNFSF13B,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Ethyl alpha-D-glucopyranoside,BAFF/TNFSF13B,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
2-Aminoadipic acid,sCD30/TNFRSF8,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Erythritol,sCD30/TNFRSF8,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
"Ethanolamine, 3TMS",sCD30/TNFRSF8,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
L-Rhamnose,sCD30/TNFRSF8,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Glycerol-3-P,Chitinase 3-like1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",Chitinase 3-like1,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Ascorbic Acid,sIL-6Ra,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
1-Monooleoylglycerol,sIL-6Ra,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
2-Keto-3-methylvaleric acid,sIL-6Ra,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Ethyl alpha-D-glucopyranoside,MMP-2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Cholesterol,MMP-3,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Glycerol-3-P,Osteocalcin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
L-(+)-Erythrulose,Osteocalcin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Arachidonic acid,Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
2-Aminoadipic acid,Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
"9-Hexadecenoic acid, (Z)-",Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Campesterol,Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Erythritol,Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Glyceric acid,Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
L-(+)-Erythrulose,Osteopontin,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Phenylalanine,Pentraxin-3,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
beta-D-Xylopyranose,Pentraxin-3,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
L-(+)-Erythrulose,Pentraxin-3,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
"9-Hexadecenoic acid, (Z)-",sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Erythritol,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
L-(+)-Erythrulose,sTNF-R2,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Ethyl alpha-D-glucopyranoside,TWEAK/TNFSF12,30,29,-0.2,"[-0.52, 0.17]",0.280704648,0.813039725,FALSE
Valine,sCD163,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
1-Monopalmitin,sCD163,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-12(p40),30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Palmitelaidic acid,IL-20,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Ascorbic Acid,sCD163,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
2-Aminoadipic acid,sCD163,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sCD163,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
L-(+)-Erythrulose,sCD163,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-12(p40),30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Campesterol,IL-12(p40),30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Leucine,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Lysine,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Ornithine,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Proline,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Tryptophan,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
"1,3-Dioxolane-2-methanol",IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
L-Norvaline,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Lactic Acid.1,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Nonanoic acid,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Campesterol,IL-20,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Dodecanoic acid,IL-20,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Arachidonic acid,IL-19,30,29,-0.207019668,"[-0.52, 0.16]",0.263811122,0.813039725,FALSE
Proline,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Valine,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Dodecanoic acid,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Dodecanoic acid,IL-35,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Glycerol-3-P,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Linoleic Acid,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
"9-Hexadecenoic acid, (Z)-",IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Campesterol,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
D-(-)-Ribofuranose,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
L-Alanine,IFN-a2,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Arginine [-NH3],IL-35,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Phenylalanine,IL-35,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
Diethanolamine,IL-35,30,29,-0.214834462,"[-0.53, 0.15]",0.245801987,0.813039725,FALSE
"1,3-Dioxolane-2-methanol",IL-12(p70),30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Lysine,IL-28A/IFN-lambda2,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-28A/IFN-lambda2,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
1-Monooleoylglycerol,IL-28A/IFN-lambda2,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Ethyl alpha-D-glucopyranoside,IL-28A/IFN-lambda2,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Glutamic Acid,IL-12(p70),30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Glycerol-3-P,IL-12(p70),30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Campesterol,IL-12(p70),30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Doconexent,IL-12(p70),30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Arachidonic acid,IL-28A/IFN-lambda2,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Phenylalanine,IL-28A/IFN-lambda2,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Glycerol-3-P,IL-29/IFN-lambda1,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Stearic Acid,IL-29/IFN-lambda1,30,29,-0.233549683,"[-0.54, 0.13]",0.206055389,0.813039725,FALSE
Stearic Acid,IL-11,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-11,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Arachidonic acid.1,IL-11,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Dodecanoic acid,IL-11,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Palmitelaidic acid,IL-11,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Alanine,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Cysteine,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Threonine,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Valine,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Arachidonic acid.1,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Lactic Acid.1,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
N-Acetylglutamine,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Palmitelaidic acid,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Campesterol,IL-11,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
beta-Alanine,IL-26,30,29,-0.23570226,"[-0.54, 0.13]",0.20178587,0.813039725,FALSE
Ornithine,TSLP,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
4-Aminobutanoic acid,gp130/sIL-6Rb,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-10,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Doconexent,IL-10,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Glutamine [-H2O],TSLP,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Methyl galactoside,TSLP,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
1-Heptadecanol,sCD30/TNFRSF8,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
1-Heptadecanol,Chitinase 3-like1,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
1-Heptadecanol,gp130/sIL-6Rb,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
4-Aminobutanoic acid,sIL-6Ra,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Glutamic Acid,IL-10,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Glycerol-3-P,IL-10,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Linoleic Acid,IL-10,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
1-Heptadecanol,Osteocalcin,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
1-Heptadecanol,sTNF-R2,30,29,-0.237322226,"[-0.55, 0.13]",0.198613315,0.813039725,FALSE
Asparagine,IL-26,30,29,-0.239731651,"[-0.55, 0.13]",0.19395884,0.813039725,FALSE
1H-Indole-3-Acetic Acid,IL-26,30,29,-0.239731651,"[-0.55, 0.13]",0.19395884,0.813039725,FALSE
Asparagine,IL-19,30,29,-0.245651842,"[-0.55, 0.12]",0.182845891,0.813039725,FALSE
Asparagine,IL-20,30,29,-0.245651842,"[-0.55, 0.12]",0.182845891,0.813039725,FALSE
DL-Ornithine,IL-20,30,29,-0.245651842,"[-0.55, 0.12]",0.182845891,0.813039725,FALSE
1-Heptadecanol,IL-20,30,29,-0.245651842,"[-0.55, 0.12]",0.182845891,0.813039725,FALSE
"2,3-Butanediol",APRIL/TNFSF13,30,29,-0.245954929,"[-0.55, 0.12]",0.182289253,0.813039725,FALSE
"9-Hexadecenoic acid, (Z)-",APRIL/TNFSF13,30,29,-0.245954929,"[-0.55, 0.12]",0.182289253,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,MMP-1,30,29,-0.245954929,"[-0.55, 0.12]",0.182289253,0.813039725,FALSE
"2,3-Butanediol",MMP-1,30,29,-0.245954929,"[-0.55, 0.12]",0.182289253,0.813039725,FALSE
Doconexent,MMP-1,30,29,-0.245954929,"[-0.55, 0.12]",0.182289253,0.813039725,FALSE
Citric acid,IFN-a2,30,29,-0.254924964,"[-0.56, 0.11]",0.166350533,0.813039725,FALSE
DL-Ornithine,IL-35,30,29,-0.254924964,"[-0.56, 0.11]",0.166350533,0.813039725,FALSE
"1,3-Dioxolane-2-methanol",IFN-y,30,29,-0.266485446,"[-0.57, 0.10]",0.147306866,0.784634532,FALSE
Dodecanoic acid,IFN-y,30,29,-0.266485446,"[-0.57, 0.10]",0.147306866,0.784634532,FALSE
Glycerol-3-P,IFN-y,30,29,-0.266485446,"[-0.57, 0.10]",0.147306866,0.784634532,FALSE
"9-Hexadecenoic acid, (Z)-",IFN-y,30,29,-0.266485446,"[-0.57, 0.10]",0.147306866,0.784634532,FALSE
Campesterol,IFN-y,30,29,-0.266485446,"[-0.57, 0.10]",0.147306866,0.784634532,FALSE
1-Monopalmitin,BAFF/TNFSF13B,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"1,5-Anhydrohexitol",sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Alanine,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Valine,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
1-Monopalmitin,sIL-6Ra,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Glycolic acid,sIL-6Ra,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Alanine,MMP-3,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Proline,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Ornithine,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"1,5-Anhydrohexitol",sTNF-R2,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"9-Hexadecenoic acid, (Z)-",BAFF/TNFSF13B,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Erythritol,BAFF/TNFSF13B,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Ascorbic Acid,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Lysine,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Serine,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Tryptophan,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
1-Monooleoylglycerol,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Ethyl alpha-D-glucopyranoside,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-Aspartic acid,sCD30/TNFRSF8,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Cholesterol,Chitinase 3-like1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Lysine,Chitinase 3-like1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Ethyl alpha-D-glucopyranoside,Chitinase 3-like1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Glycerol-3-P,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Leucine,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
2-Aminoadipic acid,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
2-Aminoheptanedioic acid,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-(+)-Erythrulose,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Lactic Acid.1,gp130/sIL-6Rb,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sIL-6Ra,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Erythritol,sIL-6Ra,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-(+)-Erythrulose,sIL-6Ra,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
beta-D-Xylopyranose,MMP-2,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-(+)-Erythrulose,MMP-2,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Glycerol-3-P,MMP-3,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,MMP-3,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",MMP-3,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"9-Hexadecenoic acid, (Z)-",MMP-3,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Erythritol,MMP-3,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
1-Monooleoylglycerol,Osteocalcin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"1,3-Dioxolane-2-methanol",Osteocalcin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Diethanolamine,Osteocalcin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Ethyl alpha-D-glucopyranoside,Osteocalcin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
2-OH-Butanoic Acid,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
3-OH-Butanoic Acid,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Serine,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Stearic Acid,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"2,3-Butanediol",Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Doconexent,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Methyl galactoside,Osteopontin,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Leucine,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Threonine,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
D-(-)-Ribofuranose,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Erythritol,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-(+)-Erythrulose,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
1-Monooleoylglycerol,sTNF-R2,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
"1,3-Dioxolane-2-methanol",sTNF-R2,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
beta-D-Xylopyranose,TWEAK/TNFSF12,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-(+)-Erythrulose,TWEAK/TNFSF12,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Phenylalanine,BAFF/TNFSF13B,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Phenylalanine,MMP-2,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
L-Rhamnose,sTNF-R1,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Phenylalanine,TWEAK/TNFSF12,30,29,-0.266666667,"[-0.57, 0.10]",0.147021488,0.784634532,FALSE
Asparagine,TSLP,30,29,-0.275862069,"[-0.57, 0.09]",0.133061343,0.784634532,FALSE
Glycine,TSLP,30,29,-0.275862069,"[-0.57, 0.09]",0.133061343,0.784634532,FALSE
Glycolic acid,sCD163,30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
Serine,sCD163,30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
Tryptophan,sCD163,30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
1-Monooleoylglycerol,IL-12(p40),30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
beta-D-Xylopyranose,IL-12(p40),30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
Diethanolamine,IL-12(p40),30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
Doconexent,IL-12(p40),30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
Phenylalanine,IL-20,30,29,-0.276026224,"[-0.57, 0.09]",0.132821294,0.784634532,FALSE
1H-Indole-3-Acetic Acid,IL-12(p70),30,29,-0.277132654,"[-0.58, 0.09]",0.131211602,0.784634532,FALSE
1-Heptadecanol,IL-29/IFN-lambda1,30,29,-0.277132654,"[-0.58, 0.09]",0.131211602,0.784634532,FALSE
1-Monooleoylglycerol,IFN-a2,30,29,-0.28644595,"[-0.58, 0.08]",0.118225541,0.784634532,FALSE
L-Norvaline,IFN-a2,30,29,-0.28644595,"[-0.58, 0.08]",0.118225541,0.784634532,FALSE
DL-Ornithine,IL-26,30,29,-0.287677981,"[-0.58, 0.07]",0.116581887,0.784634532,FALSE
1-Heptadecanol,IL-26,30,29,-0.287677981,"[-0.58, 0.07]",0.116581887,0.784634532,FALSE
Leucine,TSLP,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
Valine,IL-10,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
Oxalic acid,IL-10,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
Palmitelaidic acid,IL-10,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
1-Heptadecanol,BAFF/TNFSF13B,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
4-Aminobutanoic acid,sCD30/TNFRSF8,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
1-Heptadecanol,sIL-6Ra,30,29,-0.305128577,"[-0.60, 0.06]",0.095088807,0.744545359,FALSE
